YEAR_COLLECTED,BOROUGH,NEIGHBORHOOD,BUILDING_CLASS_CATEGORY,BUILDING_CLASS_AT_PRESENT,ADDRESS,TOTAL_UNITS,GROSS_SQ_FT,SALE_PRICE
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A9,151 67TH STREET,1,1914,350000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,148 WAKEMAN PLACE,1,1260,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,262 WAKEMAN PLACE,1,892,670000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,440 67TH STREET,1,1650,700000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,459 SENATOR STREET,1,1312,953000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A4,172 SENATOR STREET,1,2000,1200000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A4,174 SENATOR STREET,1,1600,975000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A4,140 SENATOR STREET,1,2000,980000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,6736 6 AVENUE,1,1359,970000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,6740 6TH AVENUE,1,1376,810000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A9,646 67TH STREET,1,1494,890000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,746 67TH STREET,1,1245,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,6826 BLISS TERRACE,1,1254,1125000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,6820 BLISS TERRACE,1,1254,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,516 68TH STREET,1,1540,1185000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,530 68TH STREET,1,1500,10
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,6806 6TH AVE,1,1456,975000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,621 BAY RIDGE AVENUE,1,960,740000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A4,229 OVINGTON AVENUE,1,1572,825000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A4,229 OVINGTON AVENUE,1,1572,1650000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A4,211 OVINGTON AVENUE,1,2612,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,S1,14 BAY RIDGE PLACE,2,2400,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,4 BAY RIDGE PLACE,1,2400,1100000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,27 BAY RIDGE PLACE,1,1400,1190000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A2,866 BAY RIDGE AVENUE,1,1610,900000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,878 BAY RIDGE AVENUE,1,1831,940000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,84 70TH STREET,1,2772,1410000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,7001 LOUISE TERRACE,1,1330,1150000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,7016 RIDGE CREST TERRACE,1,1520,1125000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,7037 RIDGECREST TERRACE,1,1938,975000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,7006 PERRY TERRACE,1,1520,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,7012 PERRY TERRACE,1,1520,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,7027 PERRY TERRACE,1,2147,950000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,7017 PERRY TERRACE,1,1938,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,7009 PERRY TERRACE,1,1520,955000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A4,92 71ST STREET,1,1708,400000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A4,105 72ND STREET,1,3000,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A4,172 71ST STREET,1,1288,803000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,627 71ST STREET,1,1179,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,7015 7 AVENUE,1,1692,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A9,7009 7TH AVENUE,1,1178,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,7201 SHORE ROAD,1,2296,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,7224 72ND COURT,1,2620,975000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,27 74TH STREET,1,1806,1100000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,19 74TH STREET,1,1382,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,229 73RD STREET,1,2334,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A3,49 74 STREET,1,2590,2000000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,176 73RD STREET,1,1368,980000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,7312 RIDGE BOULEVARD,1,2130,1495000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,618 73RD STREET,1,938,602500
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,620 73RD STREET,1,938,660000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A4,447 BAY RIDGE PARKWAY,1,1520,1090000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,S1,429 BAY RIDGE PARKWAY,2,2100,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A9,660 74 STREET,1,1444,990000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,651 BAY RIDGE PARKWAY,1,1768,1125000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,71 76TH STREET,1,1152,995000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,63 76TH STREET,1,1248,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,41 76TH STREET,1,1248,1215000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,218 BAY RIDGE PARKWAY,1,2005,1135000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A9,255 76TH STREET,1,2582,1885000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,453 76TH STREET,1,1576,1225000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,451 76 STREET,1,1576,133906
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,447 76TH STREET,1,1576,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A3,145 77TH STREET,1,2944,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,265 77TH STREET,1,1768,1360000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,565 77TH STREET,1,1464,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,559 77TH STREET,1,1464,1150000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,553 77TH STREET,1,1464,1155000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A4,574 76TH STREET,1,1680,1300000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,7705 SHORE ROAD,1,2200,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,11 78 STREET,1,884,1700000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A9,81 78TH STREET,1,1802,1125000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A9,69 78TH STREET,1,1472,1443000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A9,55 78TH STREET,1,1472,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,618 77TH STREET,1,1688,1125000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,620 77TH STREET,1,1760,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,630 77TH STREET,1,1660,960000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,654 77TH STREET,1,1670,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,651 78TH STREET,1,1534,1200000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,637 78 ST,1,1368,995000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,633 78TH STREET,1,1336,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,50 78TH STREET,1,1360,1100000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,58 78TH STREET,1,1360,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,76 78TH STREET,1,1361,995000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,162 78TH STREET,1,1552,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,171 79TH STREET,1,1536,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,216 78 STREET,1,1636,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,221 79TH STREET,1,2472,1800000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,363 79TH STREET,1,1320,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,361 79TH STREET,1,1320,960000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A9,459 79TH STREET,1,1684,1100000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A9,455 79TH STREET,1,1684,999999
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,24 79TH STREET,1,1504,1400000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,36 79 STREET,1,1504,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,11 80TH STREET,1,3722,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A3,14 80 STREET,1,2845,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A3,22 80TH STREET,1,4537,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A3,8038 HARBOR VIEW TERRACE,1,4440,3250000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A9,164 79TH STREET,1,1408,1200000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,195 80TH STREET,1,2299,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,232 79TH STREET,1,2324,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,615 80TH STREET,1,2010,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A3,66 80TH STREET,1,4620,2750000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A3,266 80TH STREET,1,2911,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,B9,268 80TH STREET,2,2911,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,351 81ST STREET,1,1440,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,8019 6 AVENUE,1,2240,50000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,99 82ND ST,1,1265,2097000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A3,65 82ND STREET,1,2264,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,8123 COLONIAL ROAD,1,1888,394000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,170 81ST STREET,1,1911,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,182 81ST STREET,1,1911,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A4,220 81ST STREET,1,4288,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,349 82ND STREET,1,1288,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,475 82ND STREET,1,1683,1398000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A3,36 82ND STREET,1,2368,3150000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A3,8223 COLONIAL ROAD,1,2368,1835000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,166 82ND STREET,1,2538,1294632
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,153 83 STREET,1,2190,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,153 83RD STREET,1,2190,2400000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,463 83RD STREET,1,1666,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,8514 NARROWS AVENUE,1,3784,2350000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A9,139 84TH STREET,1,1556,1315000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,119 84TH STREET,1,2092,1550000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,432 83RD STREET,1,1862,1400000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,565 84TH STREET,1,1640,950000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,8407 COLONIAL ROAD,1,1472,975000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,670 84TH STREET,1,1280,1100000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,695 85 STREET,1,1576,990000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,78 85TH STREET,1,1718,999000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,63 86TH STREET,1,2193,1600000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,130 85TH STREET,1,1638,1550000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,266 85TH STREET,1,2860,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,466 85TH STREET,1,1632,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,31 87TH STREET,1,2216,1470000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,38 86TH STREET,1,1496,1555000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,66 86 STREET,1,1496,925000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A9,35 88 STREET,1,1520,890000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,8707 COLONIAL ROAD,1,1852,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,36 GATLING PLACE,1,943,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,38A GATLING PLACE,1,1010,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,37 DAHLGREN PL,1,1044,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,67 89TH STREET,1,1504,1300000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,63 89TH STREET,1,1312,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,27 89TH STREET,1,1312,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,340 88TH STREET,1,1280,915000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,260 89TH STREET,1,1456,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,528 88TH STREET,1,1368,999000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,650 88TH STREET,1,844,740000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,8920 SHORE COURT,1,1424,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,8912 SHORE COURT,1,1424,1330000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,40 91ST STREET,1,1320,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,161 92ND STREET,1,1656,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A9,216 91ST STREET,1,1344,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,227 92ND STREET,1,1648,1199000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A9,637 92ND ST,1,1040,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,60 OLIVER STREET,1,1472,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,43 93RD STREET,1,1992,1150000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A3,13 MARINE AVENUE,1,2262,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,345 93RD STREET,1,1300,730000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,34 93RD STREET,1,1489,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,62 93 ST,1,1456,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,526 92ND STREET,1,1272,740000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,9410 RIDGE BOULEVARD,1,2707,1150000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A9,340 95 ST,1,1336,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,9407 WOGAN TERRACE,1,1104,780000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,326 97TH STREET,1,840,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,190 MARINE AVENUE,1,1292,965000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A1,9964 3RD AVENUE,1,1845,0
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,9 JACKSON COURT,1,1782,1100000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,5 JACKSON COURT,1,1782,997000
2020,3,BAY RIDGE,01 ONE FAMILY DWELLINGS,A5,157 BATTERY AVENUE,1,2121,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B9,802 68 STREET,2,2622,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B9,247 61ST STREET,2,2128,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B2,6660 RIDGE BLVD,2,2170,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B2,6659 BERGEN PLACE,2,1155,550000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B2,218 WAKEMAN PLACE,2,2565,1250000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,225 67TH ST,2,2400,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,212 67TH STREET,2,1872,950000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B9,325 SENATOR STREET,2,3120,1330000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,6745 COLONIAL ROAD,2,2024,1100000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,236 SENATOR STREET,2,3150,1200000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B9,352 SENATOR STREET,2,2880,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,347 68TH STREET,2,2164,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,S2,6734 5TH AVE,3,3240,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,S2,6734 5TH AVENUE,3,3240,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,576 SENATOR STREET,2,2616,1275000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,627 68TH STREET,2,2144,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,6723 7TH AVENUE,2,2800,1500000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,132 68 ST,2,2072,1020000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,S2,183 BAY RIDGE AVENUE,3,2052,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,129 BAY RIDGE AVENUE,2,1872,10
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,90 BAY RIDGE AVENUE,2,2504,950000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,61 70TH STREET,2,1950,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,152 BAY RIDGE AVENUE,2,3553,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,158 BAY RIDGE AVENUE,2,2288,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,147 70TH STREET,2,2202,998000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,S2,6926 3 AVENUE,3,3360,1200000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B3,12 BAYRIDGE PLACE,2,2200,1050000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,336 BAY RIDGE AVENUE,2,2096,1095000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,340 BAY RIDGE AVENUE,2,2620,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,346 BAYRIDGE AVENUE,2,2882,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B2,465 OVINGTON AVENUE,2,2291,1425000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,621 OVINGTON AVE,2,2291,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,885 70TH STREET,2,2440,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B2,863 70TH STREET,2,2200,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,71 71ST STREET,2,2540,1230000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B3,7015 PERRY TERRACE,2,1938,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,252 OVINGTON AVE,2,2970,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,256 OVINGTON AVENUE,2,2970,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,249 71ST STREET,2,2796,1400000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,221 71ST STREET,2,3116,1750000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,14 71 ST,2,2000,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,102 71ST STREET,2,2432,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,7124 COLONIAL ROAD,2,2408,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,244 71ST STREET,2,2072,999000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B9,363 72ND STREET,2,2880,1199000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,445 72ND STREET,2,2760,1220000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,S2,415 72ND STREET,3,3240,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B2,562 OVINGTON AVENUE,2,2200,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B2,562 OVINGTON AVENUE,2,2200,1000000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,566 OVINGTON AVENUE,2,3192,1200000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,570 OVINGTON AVENUE,2,3192,1200000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B3,642 OVINGTON AVENUE,2,1440,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,7002 8TH AVENUE,2,1944,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,7012 8TH AVENUE,2,1944,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B2,7014 8TH AVENUE,2,1944,350000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B2,811 71ST STREET,2,2136,1500000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B2,805 71ST STREET.,2,2136,1399800
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B9,7223 SHORE ROAD,2,2073,1200000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B3,7205 SHORE ROAD,2,2040,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B2,7230 NARROWS AVENUE,2,2600,1330000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,7205 72ND COURT,2,1876,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,7208 COLONIAL ROAD,2,2360,1150000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,7210 COLONIAL ROAD,2,2360,1080000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,111 73RD STREET,2,2176,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,S2,315 73RD STREET,3,2940,367000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,416 72ND STREET,2,2940,1325000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,444 72ND STREET,2,2730,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,448 72ND STREET,2,2730,1149000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,538 72ND STREET,2,3120,1350000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,550 72ND STREET,2,2650,10
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,7204 6TH AVENUE,2,2520,1210000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,7208 6TH AVENUE,2,2520,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,7218 7TH AVENUE,2,2475,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,641 73RD STREET,2,2000,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B2,869 73RD STREET,2,2064,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,831 73RD STREET,2,2096,1375000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,273 74TH STREET,2,3360,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,472 73RD STREET,2,2200,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,449 74TH STREET,2,2108,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,441 74TH STREET,2,2425,1115000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B2,522 73 STREET,2,3085,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B2,528 73RD STREET,2,2535,1300000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,558 73RD STREET,2,2400,1300000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,572 73RD STREET,2,2400,600000
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,537 74TH STREET,2,3360,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,7312 6TH AVENUE,2,2850,0
2020,3,BAY RIDGE,02 TWO FAMILY DWELLINGS,B1,74 74TH STREET,2,2160,1475000
